Day,TeamsSearch,SkypeSearch,MeetSearch,ZoomSearch,CovidSearch,CovidNewCases,PriceGOOGL,PriceMSFT,PriceZM
2020-05-30,48.65512933249368,70.7710972108999,69.04739979339489,113.76487639344782,10.665457161885733,136515,NA,NA,NA
2020-05-31,48.65512933249368,66.34790363521866,56.76164261768757,113.76487639344782,10.665457161885733,106408,NA,NA,NA
2020-06-01,99.1493620341663,76.28718025679215,123.22621529081212,222.48212889122289,19.902452409447967,95995,1434.869995,182.830002,204.149994
2020-06-02,105.7042447321432,88.25119342605313,120.52165005517008,227.96447787759035,19.902452409447967,121964,1442.310059,184.910004,208.080002
2020-06-03,106.77008929329102,88.25119342605313,122.12041689689181,222.48212889122289,18.07500274732547,114249,1439.25,185.360001,223.869995
2020-06-04,99.1493620341663,83.90790751591686,121.05457233574398,215.27207717968264,19.902452409447967,130944,1414.300049,182.919998,210.350006
2020-06-05,86.11950430375748,77.35302481793997,112.47094801694422,204.35725267542253,18.07500274732547,131223,1440.02002,187.199997,207.600006
2020-06-06,37.03779173447576,51.213401691577374,57.89469993541919,144.6997689155535,16.297426553677845,133737,NA,NA,NA
2020-06-07,37.03779173447576,53.424998479417994,47.67235494212518,132.10711515459553,18.07500274732547,112363,NA,NA,NA
2020-06-08,94.80607612403003,80.63046616692841,120.4816962223976,189.93714925234207,23.507478265218083,102497,1448.040039,188.360001,209.830002
2020-06-09,100.21520659531413,80.63046616692841,118.88292938067586,193.54217510811216,21.729902071570464,125060,1452.079956,189.800003,205.429993
2020-06-10,95.87192068517786,80.63046616692841,116.63032208792953,200.8021002881273,23.507478265218083,135105,1464.699951,196.839996,221.020004
2020-06-11,93.7402315628822,76.28718025679215,106.71280710423716,193.54217510811216,23.507478265218083,138020,1401.900024,186.270004,222.070007
2020-06-12,77.35302481793997,69.73229755881525,92.06726853526192,182.72709754080182,23.507478265218083,128765,1412.920044,187.740005,219.520004
2020-06-13,34.90610261218011,49.08171256928172,51.791775180338014,133.83481787976825,19.902452409447967,135289,NA,NA,NA
2020-06-14,37.03779173447576,51.213401691577374,45.500711987057045,121.19229065033541,18.07500274732547,132284,NA,NA,NA
2020-06-15,94.80607612403003,70.79814211996307,109.19350666795577,171.8122730365417,23.507478265218083,119658,1420.73999,188.940002,239.020004
2020-06-16,91.52863477504158,82.84206295476903,107.55478599346156,188.15957305869443,25.33492792734058,142084,1446.469971,193.570007,242.559998
2020-06-17,95.87192068517786,77.35302481793997,109.76638278130218,188.10969959021955,27.112504120988202,143746,1452.540039,194.240005,236.759995
2020-06-18,89.39694565274593,79.56462160578059,104.54116414916902,189.93714925234207,28.9399537831107,141063,1434.119995,196.320007,241.570007
2020-06-19,74.07558346895152,71.94389434665587,93.70598920975615,177.2946220229092,25.33492792734058,179915,1424.640015,195.149994,243.479996
2020-06-20,28.35121991420322,51.213401691577374,57.36177765484528,128.45221583035053,23.507478265218083,157448,NA,NA,NA
2020-06-21,31.628661263191667,45.80427122029327,45.500711987057045,106.72231375878007,19.902452409447967,127702,NA,NA,NA
2020-06-22,88.3311010915981,76.28718025679215,103.43536575524871,170.0346968428941,32.54497963888082,139361,1450.660034,200.570007,251.270004
2020-06-23,90.46279021389375,77.35302481793997,95.91758599759677,173.6895961671391,30.71752997675832,166809,1463.97998,201.910004,252.809998
2020-06-24,86.03959663821252,73.0097389078037,97.86536328074146,171.8122730365417,32.54497963888082,172594,1432.699951,197.839996,255.899994
2020-06-25,89.31703798720096,71.8639866811109,96.75956488682115,175.46717236078672,34.372429301003315,178381,1441.099976,200.339996,259.51001
2020-06-26,70.79814211996307,62.111570299690534,89.93557941296628,157.39216961346125,36.15000549465094,191597,1362.540039,196.330002,256.799988
2020-06-27,29.417064475351047,44.65851899360048,49.311075616619405,115.7598151324428,28.9399537831107,178132,NA,NA,NA
2020-06-28,28.35121991420322,45.72436355474831,43.86199131256283,106.72231375878007,28.9399537831107,163871,NA,NA,NA
2020-06-29,79.56462160578059,69.73229755881525,87.98780212982157,153.73727028921624,39.804904818895935,155347,1397.170044,198.440002,248.559998
2020-06-30,79.56462160578059,70.87804978550805,92.68009848138081,164.60222132500147,39.804904818895935,174542,1418.050049,203.509995,253.539993
2020-07-01,59.68729542427818,53.292228057391235,78.39179442536337,201.01946283347465,47.51369121518491,217607,1442,204.699997,259.130005
2020-07-02,57.55560630198253,53.292228057391235,76.26010530306773,201.01946283347465,47.51369121518491,209945,1469.930054,206.259995,261.73999
2020-07-03,49.02884981279993,51.16053893509559,69.16701705333485,171.7802682395147,43.85879189093992,201385,NA,NA,NA
2020-07-04,21.316891222956492,38.37040420132169,46.82190774298846,135.23127499706476,36.54899324244993,193809,NA,NA,NA
2020-07-05,25.580269467547794,31.97533683443474,42.558529498397164,127.92147634857477,32.89409391820494,184003,NA,NA,NA
2020-07-06,61.81898454657383,57.55560630198253,79.4576389865112,186.39986553649467,54.8234898636749,163975,1499.650024,210.699997,261
2020-07-07,61.81898454657383,53.292228057391235,78.39179442536337,197.36456350922964,51.16859053942991,211362,1489.920044,208.25,262.100006
2020-07-08,61.81898454657383,57.55560630198253,77.32594986421554,204.67436215771963,51.16859053942991,214159,1503.599976,212.830002,266.320007
2020-07-09,57.55560630198253,57.55560630198253,75.1942607419199,201.01946283347465,51.16859053942991,226827,1518.660034,214.320007,269.519989
2020-07-10,51.16053893509559,51.16053893509559,69.16701705333485,190.05476486073965,51.16859053942991,232674,1539.01001,213.669998,275.869995
2020-07-11,23.448580345252143,31.97533683443474,45.75606318184064,146.19597296979973,43.85879189093992,216482,NA,NA,NA
2020-07-12,23.448580345252143,34.10702595673039,45.75606318184064,138.88617432130974,47.51369121518491,192274,NA,NA,NA
2020-07-13,59.68729542427818,51.16053893509559,86.55072723624404,204.67436215771963,54.8234898636749,191444,1512.22998,207.070007,260.299988
2020-07-14,61.81898454657383,55.42391717968688,88.6824163585397,204.67436215771963,54.8234898636749,222188,1520.859985,208.350006,260.01001
2020-07-15,59.68729542427818,53.292228057391235,86.55072723624404,208.32926148196464,58.478389187919895,231468,1516.880005,208.039993,256.220001
2020-07-16,57.55560630198253,55.42391717968688,85.48488267509622,201.01946283347465,54.8234898636749,251312,1514.920044,203.919998,248.539993
2020-07-17,51.16053893509559,51.16053893509559,76.26010530306773,190.05476486073965,54.8234898636749,242742,1516.849976,202.880005,246.539993
2020-07-18,23.448580345252143,34.10702595673039,48.95359686528411,142.54107364555475,43.85879189093992,236178,NA,NA,NA
2020-07-19,23.448580345252143,34.10702595673039,47.887752304136285,135.23127499706476,40.203892566694925,213434,NA,NA,NA
2020-07-20,57.55560630198253,57.55560630198253,85.48488267509622,190.05476486073965,54.8234898636749,207116,1563.839966,211.600006,268.579987
2020-07-21,59.68729542427818,55.42391717968688,80.52348354765903,201.01946283347465,54.8234898636749,233681,1555.920044,208.75,260.440002
2020-07-22,61.81898454657383,51.16053893509559,82.65517266995468,201.01946283347465,51.16859053942991,279868,1564.849976,211.75,261.179993
2020-07-23,55.42391717968688,51.16053893509559,76.26010530306773,190.05476486073965,47.51369121518491,282854,1516.75,202.539993,251.5
2020-07-24,46.897160690504286,44.76547156820864,70.23286161448267,171.7802682395147,51.16859053942991,281074,1508.209961,201.300003,246.559998
2020-07-25,19.185202100660845,34.10702595673039,47.887752304136285,131.57637567281975,40.203892566694925,254054,NA,NA,NA
2020-07-26,19.185202100660845,29.84364771213909,39.7288194932556,124.26657702432978,40.203892566694925,213036,NA,NA,NA
2020-07-27,55.42391717968688,49.02884981279993,83.35319355280058,190.05476486073965,54.8234898636749,226530,1529.430054,203.850006,252.330002
2020-07-28,55.42391717968688,49.02884981279993,80.1556598693571,186.39986553649467,51.16859053942991,252785,1503.650024,202.020004,252.179993
2020-07-29,51.16053893509559,46.897160690504286,77.32594986421554,193.70966418498466,51.16859053942991,291728,1523.51001,204.059998,252.389999
2020-07-30,53.292228057391235,44.76547156820864,70.23286161448267,182.74496621224966,51.16859053942991,280100,1538.369995,203.899994,250
2020-07-31,40.50209332361734,42.633782445912985,59.942239681306354,160.8155702667797,47.51369121518491,290744,1487.949951,205.009995,253.910004
2020-08-01,19.185202100660845,29.84364771213909,40.79466405440343,127.92147634857477,40.203892566694925,248338,NA,NA,NA
2020-08-02,17.053512978365195,27.71195858984344,40.79466405440343,113.3018790515948,40.203892566694925,230992,NA,NA,NA
2020-08-03,51.16053893509559,44.76547156820864,77.32594986421554,182.74496621224966,54.8234898636749,206475,1482.76001,216.539993,268
2020-08-04,61.81898454657383,49.02884981279993,91.51212636368128,197.36456350922964,51.16859053942991,257942,1473.300049,213.289993,267.339996
2020-08-05,57.55560630198253,51.16053893509559,87.61657179739187,201.01946283347465,51.16859053942991,276575,1479.089966,212.940002,272.899994
2020-08-06,55.42391717968688,49.02884981279993,93.64381548597692,201.01946283347465,51.16859053942991,285202,1504.949951,216.350006,268.25
2020-08-07,46.897160690504286,46.897160690504286,83.35319355280058,179.09006688800469,47.51369121518491,282239,1498.369995,212.479996,258.730011
2020-08-08,25.580269467547794,29.84364771213909,50.01944142643193,135.23127499706476,40.203892566694925,258518,NA,NA,NA
2020-08-09,23.448580345252143,31.97533683443474,44.69021862069281,127.92147634857477,40.203892566694925,224683,NA,NA,NA
2020-08-10,59.68729542427818,46.897160690504286,101.80274829685759,208.32926148196464,51.16859053942991,226029,1496.819946,208.25,250
2020-08-11,66.08236279116512,46.897160690504286,101.80274829685759,226.6037581031896,51.16859053942991,257570,1480.540039,203.380005,231.039993
2020-08-12,63.95067366886948,46.897160690504286,101.80274829685759,215.63906013045462,47.51369121518491,276647,1507.23999,209.190002,236.720001
2020-08-13,61.81898454657383,46.897160690504286,108.89583654659047,226.6037581031896,47.51369121518491,289216,1516.650024,208.699997,247.25
2020-08-14,53.292228057391235,38.37040420132169,94.70966004712474,201.01946283347465,51.16859053942991,303748,1504.630005,208.899994,244.910004
2020-08-15,21.316891222956492,31.97533683443474,46.82190774298846,135.23127499706476,43.85879189093992,247708,NA,NA,NA
2020-08-16,29.84364771213909,29.84364771213909,53.91499599272132,138.88617432130974,43.85879189093992,214470,NA,NA,NA
2020-08-17,74.60911928034773,40.50209332361734,140.46572322896535,259.4978520213945,54.8234898636749,207732,1516.23999,210.279999,266.149994
2020-08-18,78.87249752493902,49.02884981279993,133.37263497923252,270.4625499941295,51.16859053942991,258256,1555.780029,211.490005,276.799988
2020-08-19,74.60911928034773,44.76547156820864,131.24094585693686,255.84295269714954,47.51369121518491,279590,1544.609985,209.699997,273.51001
2020-08-20,72.47743015805207,46.897160690504286,133.37263497923252,266.80765066988454,51.16859053942991,272554,1576.25,214.580002,290.690002
2020-08-21,61.81898454657383,42.633782445912985,123.08201304605619,237.56845607592456,47.51369121518491,261205,1575.569946,213.020004,289.679993
2020-08-22,23.448580345252143,29.84364771213909,53.91499599272132,146.19597296979973,43.85879189093992,264251,NA,NA,NA
2020-08-23,27.71195858984344,29.84364771213909,63.13977336474983,146.19597296979973,40.203892566694925,206149,NA,NA,NA
2020-08-24,89.53094313641728,46.897160690504286,198.27627378797607,365.48993242449933,58.478389187919895,225268,1585.150024,213.690002,282.279999
2020-08-25,81.00418664723468,46.897160690504286,172.03560991134026,296.0468452638445,51.16859053942991,244001,1605.849976,216.470001,290.440002
2020-08-26,78.87249752493902,44.76547156820864,170.96976535019243,285.0821472911095,51.16859053942991,283793,1644.130005,221.149994,295.269989
2020-08-27,78.87249752493902,40.50209332361734,157.84943341187457,274.1174493183745,54.8234898636749,283895,1628.52002,226.580002,294.679993
2020-08-28,63.95067366886948,40.50209332361734,146.4929669175504,248.53315404865955,51.16859053942991,283627,1639.430054,228.910004,299.269989
2020-08-29,29.84364771213909,27.71195858984344,56.04668511501697,149.85087229404473,43.85879189093992,263793,NA,NA,NA
2020-08-30,31.97533683443474,27.71195858984344,48.95359686528411,153.5057716182897,43.85879189093992,220965,NA,NA,NA
2020-08-31,85.26756489182597,42.633782445912985,161.74498797816395,288.7370466153545,54.8234898636749,262891,1629.530029,225.529999,325.100006
2020-09-01,91.66263225871292,49.02884981279993,173.1014544724881,332.5958385062944,51.16859053942991,264925,1655.079956,227.270004,457.690002
2020-09-02,93.79432138100857,51.16053893509559,172.03560991134026,321.6311405335594,54.8234898636749,283504,1717.390015,231.649994,423.559998
2020-09-03,87.39925401412162,46.897160690504286,170.96976535019243,292.39194593959945,54.8234898636749,281419,1629.51001,217.300003,381.320007
2020-09-04,68.21405191346078,42.633782445912985,148.62465603984606,255.84295269714954,51.16859053942991,314016,1581.209961,214.25,369.890015
2020-09-05,31.97533683443474,31.97533683443474,61.00808424245418,157.16067094253472,51.16859053942991,269991,NA,NA,NA
2020-09-06,36.238715079026036,29.84364771213909,54.98084055386914,138.88617432130974,51.16859053942991,230465,NA,NA,NA
2020-09-07,81.00418664723468,44.76547156820864,117.05476935747114,215.63906013045462,65.78818783640988,217882,NA,NA,NA
2020-09-08,102.32107787019117,44.76547156820864,215.6599839708853,310.66644256082446,73.09798648489986,242199,1523.599976,202.660004,350.880005
2020-09-09,98.05769962559987,44.76547156820864,194.3807192216867,307.0115432365794,76.75288580914486,284822,1547.22998,211.289993,389.649994
2020-09-10,91.66263225871292,49.02884981279993,188.35347553310166,292.39194593959945,73.09798648489986,299876,1526.050049,205.369995,384.480011
2020-09-11,76.74080840264338,44.76547156820864,168.8380762278968,252.18805337290453,69.44308716065487,321370,1515.76001,204.029999,383
2020-09-12,31.97533683443474,31.97533683443474,62.07392880360201,157.16067094253472,65.78818783640988,286578,NA,NA,NA
2020-09-13,36.238715079026036,31.97533683443474,52.849151431573496,142.54107364555475,62.13328851216489,242719,NA,NA,NA
2020-09-14,102.32107787019117,46.897160690504286,196.51240834398234,281.4272479668645,95.02738243036983,263752,1508.829956,205.410004,403.51001
2020-09-15,98.05769962559987,46.897160690504286,190.4851646553973,285.0821472911095,87.71758378187984,285462,1535.119995,208.779999,410.940002
2020-09-16,89.53094313641728,44.76547156820864,186.22178641080603,274.1174493183745,84.06268445763484,304535,1512.089966,205.050003,408.170013
2020-09-17,93.79432138100857,42.633782445912985,185.1559418496582,274.1174493183745,73.09798648489986,314886,1487.040039,202.910004,413.125
2020-09-18,78.87249752493902,42.633782445912985,166.00836622275526,248.53315404865955,65.78818783640988,325921,1451.089966,200.389999,438.730011
2020-09-19,31.97533683443474,29.84364771213909,61.00808424245418,146.19597296979973,51.16859053942991,292119,NA,NA,NA
2020-09-20,36.238715079026036,29.84364771213909,53.91499599272132,138.88617432130974,51.16859053942991,252114,NA,NA,NA
2020-09-21,100.18938874789552,46.897160690504286,185.1559418496582,274.1174493183745,73.09798648489986,276086,1430.140015,202.539993,468.470001
2020-09-22,93.79432138100857,44.76547156820864,180.19454272222097,285.0821472911095,65.78818783640988,284514,1459.819946,207.419998,492.600006
2020-09-23,98.05769962559987,46.897160690504286,178.06285359992532,288.7370466153545,69.44308716065487,276092,1409.390015,200.589996,500.529999
2020-09-24,87.39925401412162,44.76547156820864,173.799475355334,281.4272479668645,62.13328851216489,353037,1422.859985,203.190002,464.980011
2020-09-25,74.60911928034773,42.633782445912985,132.3067904180847,241.22335540016957,58.478389187919895,330870,1439.060059,207.820007,496.5
2020-09-26,31.97533683443474,29.84364771213909,53.91499599272132,142.54107364555475,47.51369121518491,288442,NA,NA,NA
2020-09-27,36.238715079026036,31.97533683443474,44.69021862069281,127.92147634857477,43.85879189093992,251391,NA,NA,NA
2020-09-28,104.45276699248681,44.76547156820864,124.14785760720402,222.9488587789446,65.78818783640988,254780,1458.660034,209.440002,487.660004
2020-09-29,93.79432138100857,46.897160690504286,134.43847954038034,248.53315404865955,58.478389187919895,282668,1466.02002,207.259995,465.5
2020-09-30,89.53094313641728,44.76547156820864,138.3340341066697,241.22335540016957,54.8234898636749,326210,1465.599976,210.330002,470.109985
2020-10-01,89.53094313641728,44.76547156820864,135.13650042322624,237.56845607592456,58.478389187919895,318303,1487.900024,212.460007,482.98999
2020-10-02,72.47743015805207,42.633782445912985,113.85723567402766,208.32926148196464,80.40778513338985,297866,1455.599976,206.190002,482.230011
2020-10-03,34.10702595673039,29.84364771213909,53.91499599272132,131.57637567281975,58.478389187919895,332044,NA,NA,NA
2020-10-04,38.37040420132169,29.84364771213909,56.04668511501697,127.92147634857477,58.478389187919895,261397,NA,NA,NA
2020-10-05,95.92601050330423,46.897160690504286,143.66325691240883,244.87825472441455,76.75288580914486,301023,1482.829956,210.380005,485.369995
2020-10-06,89.53094313641728,44.76547156820864,143.29543323410692,241.22335540016957,73.09798648489986,326519,1451.02002,205.910004,478.25
2020-10-07,91.66263225871292,44.76547156820864,131.24094585693686,241.22335540016957,69.44308716065487,350997,1459.140015,209.830002,480.609985
2020-10-08,89.53094313641728,46.897160690504286,128.4112358517953,219.2939594546996,65.78818783640988,361327,1483.430054,210.580002,478.549988
2020-10-09,68.21405191346078,42.633782445912985,78.39179442536337,182.74496621224966,65.78818783640988,360897,1510.449951,215.809998,492.410004
2020-10-10,31.97533683443474,29.84364771213909,45.75606318184064,124.26657702432978,54.8234898636749,357101,NA,NA,NA
2020-10-11,34.10702595673039,27.71195858984344,37.59713037095995,109.6469797273498,54.8234898636749,286912,NA,NA,NA
2020-10-12,85.26756489182597,40.50209332361734,78.39179442536337,175.43516756375968,69.44308716065487,291766,1564.589966,221.399994,491.540009
2020-10-13,91.66263225871292,42.633782445912985,86.55072723624404,204.67436215771963,69.44308716065487,319259,1567.069946,222.860001,518.789978
2020-10-14,89.53094313641728,46.897160690504286,92.5779709248291,204.67436215771963,65.78818783640988,382334,1563.439941,220.860001,509.25
2020-10-15,85.26756489182597,40.50209332361734,87.61657179739187,204.67436215771963,65.78818783640988,406984,1555.469971,219.660004,536.400024
2020-10-16,72.47743015805207,40.50209332361734,78.39179442536337,175.43516756375968,65.78818783640988,411771,1567.699951,219.660004,559
2020-10-17,29.84364771213909,29.84364771213909,43.624374059544984,116.95677837583979,58.478389187919895,372657,NA,NA,NA
2020-10-18,38.37040420132169,29.84364771213909,37.59713037095995,113.3018790515948,54.8234898636749,316563,NA,NA,NA
2020-10-19,93.79432138100857,44.76547156820864,85.48488267509622,201.01946283347465,69.44308716065487,387210,1529.949951,214.220001,568.340027
2020-10-20,87.39925401412162,44.76547156820864,88.6824163585397,219.2939594546996,73.09798648489986,389002,1551.079956,214.649994,537.02002
2020-10-21,81.00418664723468,42.633782445912985,84.4190381139484,208.32926148196464,76.75288580914486,444890,1585.98999,214.800003,513.190002
2020-10-22,85.26756489182597,44.76547156820864,86.55072723624404,208.32926148196464,80.40778513338985,472719,1606.660034,214.889999,520.539978
2020-10-23,70.34574103575643,40.50209332361734,71.2987061756305,171.7802682395147,73.09798648489986,496798,1632.97998,216.229996,511.519989
2020-10-24,29.84364771213909,25.580269467547794,38.66297493210777,113.3018790515948,62.13328851216489,456784,NA,NA,NA
2020-10-25,38.37040420132169,29.84364771213909,35.465441248664305,113.3018790515948,58.478389187919895,360653,NA,NA,NA
2020-10-26,85.26756489182597,42.633782445912985,85.48488267509622,186.39986553649467,84.06268445763484,486411,1584.290039,210.080002,517.789978
2020-10-27,83.13587576953033,49.02884981279993,92.5779709248291,197.36456350922964,76.75288580914486,470233,1598.880005,213.25,538.98999
2020-10-28,78.87249752493902,46.897160690504286,86.55072723624404,193.70966418498466,76.75288580914486,511872,1510.800049,202.679993,516.01001
2020-10-29,74.60911928034773,44.76547156820864,84.4190381139484,182.74496621224966,73.09798648489986,550415,1556.880005,204.720001,489.679993
2020-10-30,66.08236279116512,42.633782445912985,78.39179442536337,175.43516756375968,73.09798648489986,571055,1616.109985,202.470001,460.910004
2020-10-31,27.71195858984344,34.10702595673039,40.79466405440343,113.3018790515948,62.13328851216489,476765,NA,NA,NA
2020-11-01,28.562438933801342,30.254108214879835,31.90803800357467,160.6772341039175,85.25335321294769,462384,NA,NA,NA
2020-11-02,71.11767733010464,42.55523839630331,70.44108848359039,263.4159702930158,120.05106316240749,563127,1624.319946,202.330002,453
2020-11-03,75.44946565848608,43.875297919954775,76.7210991003507,269.4174872879073,108.56719718114846,553745,1645.660034,206.429993,451.51001
2020-11-04,66.78588900172323,38.91768487164268,70.4413109862075,245.93058731686517,89.08130854003403,511552,1745.849976,216.389999,483.700012
2020-11-05,67.66592868415754,41.92941367637264,74.11496259232574,257.58750930096556,102.73873618909826,596558,1762.5,223.289993,496.730011
2020-11-06,60.94823627097682,39.103489750356204,71.28714562674675,251.7590483089154,102.56568018625691,644854,1759.72998,223.720001,500.109985
2020-11-07,26.362339727715568,31.5741677385313,37.8732432208071,183.99107807211828,85.25335321294769,596892,NA,NA,NA
2020-11-08,36.091760945626234,31.134147897314143,32.88098012536574,166.67875109880902,87.08080287507019,483974,NA,NA,NA
2020-11-09,78.2753895845025,44.75533760238908,84.98142150520533,292.55827525326674,122.05156882737134,501532,1761.420044,218.389999,413.23999
2020-11-10,81.91294310916314,46.00698704225043,83.3824321608665,304.2151972373671,114.39565817319865,559377,1737.719971,211.009995,376.01001
2020-11-11,68.73177324530536,43.43527807873762,74.5549824335429,284.7293085962527,114.2226021703573,648606,1747.22998,216.550003,413.339996
2020-11-12,75.63527053719959,43.249473200024106,79.76914848915538,302.21469157240324,122.05156882737134,649543,1742.819946,215.440002,428.640015
2020-11-13,60.50821642975967,41.04937399393833,67.04781473248788,255.58700363600173,122.05156882737134,652073,1772.26001,216.509995,403.579987
2020-11-14,26.802359568932722,34.585896543261256,31.90614496401211,180.33617874787328,102.73873618909826,594970,NA,NA,NA
2020-11-15,30.694128056096993,31.134147897314143,28.547076254804654,168.50620076093153,102.73873618909826,473941,NA,NA,NA
2020-11-16,74.12940613483461,44.75533760238908,70.09397108172999,263.58902629585714,133.70849081147173,534457,1774.030029,217.229996,399.149994
2020-11-17,75.00944581726893,44.06110279866829,82.28238255782361,288.7303199261804,131.88104114934924,611220,1761.660034,214.460007,401.630005
2020-11-18,77.58115478078173,45.38116232231975,83.34822711897144,300.38724191028075,137.53644613855806,627103,1740.640015,211.080002,415.040009
2020-11-19,74.56942597605178,42.55523839630331,81.7494602772497,290.5577695883029,129.70747948154403,653585,1758.569946,212.419998,414.290009
2020-11-20,60.06819658854252,36.091760945626234,73.80205023236041,265.4164759579796,129.88053548438538,668744,1736.380005,210.389999,439.600006
2020-11-21,26.802359568932722,30.254108214879835,42.11424465201142,195.64800005621865,118.22361350028498,587564,NA,NA,NA
2020-11-22,29.628283494949166,27.868204130080546,32.348057844791825,183.99107807211828,112.3951525082348,487981,NA,NA,NA
2020-11-23,69.79761780645319,42.3694335175898,77.16111894156786,284.7293085962527,139.53695180352193,525319,1727.560059,210.110001,430.279999
2020-11-24,71.74350205003532,40.42354927400766,77.28822642281969,286.7298142612165,123.87901848949383,590261,1763.900024,213.860001,427.549988
2020-11-25,60.94823627097682,38.47766503042553,70.22130106559892,282.9018589341302,122.05156882737134,636224,1764.130005,213.869995,443.720001
2020-11-26,61.13404114969035,38.037645189208376,64.4742127294125,282.72880293128884,91.08181420499788,582475,NA,NA,NA
2020-11-27,47.32704656590189,33.52005198211343,56.65413266839215,253.75955397387924,93.08231986996174,687148,1787.02002,215.229996,471.609985
2020-11-28,22.910591081768455,28.748243812514858,35.70712655399928,180.16312274503193,93.08231986996174,586031,NA,NA,NA
2020-11-29,28.3082239712977,26.362339727715568,24.306074823600326,166.67875109880902,93.08231986996174,488583,NA,NA,NA
2020-11-30,65.90584931928892,37.59762534799121,66.98933983764329,274.8998362742748,118.05055749744365,508641,1754.400024,214.070007,478.359985
2020-12-01,62.48281745283597,36.081626979806686,65.13094659435454,368.09304235334804,140.03539654746936,612097,1795.359985,216.210007,406.309998
2020-12-02,58.08261904066442,33.44150793250376,66.01143128202307,356.09000836356495,144.03640787739704,651398,1824.969971,215.369995,412.859985
2020-12-03,56.3225396757958,33.44150793250376,64.69092675313739,364.0920310234203,148.03741920732475,694328,1821.839966,214.240005,413.540009
2020-12-04,48.402182533887014,33.44150793250376,55.44962007710874,340.0859630438542,148.03741920732475,683276,1823.76001,214.360001,410.01001
2020-12-05,19.36087301355481,24.641111108160665,34.76601750849725,240.06067979566177,132.03337388761398,642163,NA,NA,NA
2020-12-06,19.36087301355481,23.761071425726353,23.32416662114862,216.0546118160956,128.03236255768627,538754,NA,NA,NA
2020-12-07,53.68242062849287,31.681428567635137,58.09018412964586,344.08697437378186,164.04146452703554,520019,1817.030029,214.289993,407.850006
2020-12-08,51.042301581189946,30.80138888520083,52.80905602457161,344.08697437378186,156.03944186718013,643528,1811.329956,216.009995,412
2020-12-09,56.3225396757958,34.32154761493807,58.97022381208017,348.08798570370953,160.04045319710784,669911,1777.859985,211.800003,385.359985
2020-12-10,54.562460310927186,32.561468250069446,58.97022381208017,356.09000836356495,176.04449851681863,1498213,1767.650024,210.520004,397.959991
2020-12-11,45.76206348658409,31.681428567635137,54.56958039467443,328.0829290540711,160.04045319710784,704497,1774.800049,213.259995,397.01001
2020-12-12,18.480833331120497,25.521150790594973,29.044869562205832,232.05865713580636,148.03741920732475,634850,NA,NA,NA
2020-12-13,20.240912695989117,22.881031743292045,24.204206303582932,204.0515778263125,144.03640787739704,530838,NA,NA,NA
2020-12-14,54.562460310927186,36.081626979806686,86.2545690041832,340.0859630438542,184.04652117667402,525387,1752.26001,214.199997,395.98999
2020-12-15,57.20257935823011,35.20158729737238,61.17076802340015,336.08495171392644,184.04652117667402,636206,1761.079956,214.130005,399.429993
2020-12-16,56.3225396757958,34.32154761493807,57.649719283194514,352.08899703363727,192.0485438365294,733726,1757.189941,219.279999,404
2020-12-17,54.562460310927186,36.081626979806686,56.32965975954305,356.09000836356495,184.04652117667402,739582,1740.51001,219.419998,401.619995
2020-12-18,43.12194443928116,29.92134920276652,51.48855149568595,328.0829290540711,208.05258915624017,720462,1726.219971,218.589996,406.01001
2020-12-19,14.96067460138326,25.521150790594973,27.284790197337216,224.05663447595097,196.0495551664571,611253,NA,NA,NA
2020-12-20,15.840714283817569,25.521150790594973,18.48305835729151,216.0546118160956,200.0505664963848,533473,NA,NA,NA
2020-12-21,35.20158729737238,32.561468250069446,38.726641084685845,276.06978176501104,236.05966846573406,549297,1734.560059,222.589996,408.970001
2020-12-22,29.92134920276652,33.44150793250376,36.086077032148715,280.0707930949387,228.05764580587868,650261,1720.219971,223.940002,409
2020-12-23,24.641111108160665,31.681428567635137,31.245413773525808,264.06674777522795,228.05764580587868,695122,1728.22998,221.020004,383.880005
2020-12-24,16.72075396625188,32.561468250069446,25.08424598601724,240.06067979566177,168.04247585696322,666640,1734.160034,222.75,375.170013
2020-12-25,12.320555554080332,30.80138888520083,20.683602568611487,280.0707930949387,120.03033989783088,465550,NA,NA,NA
2020-12-26,11.440515871646022,26.40119047302928,15.402474463537226,192.0485438365294,156.03944186718013,512602,NA,NA,NA
2020-12-27,8.800396824343094,22.000992060857737,14.962454622320072,180.0455098467463,148.03741920732475,438453,NA,NA,NA
2020-12-28,18.480833331120497,25.521150790594973,21.5636422510458,204.0515778263125,188.0475325066017,496323,1773.959961,224.960007,351.390015
2020-12-29,20.240912695989117,28.1612698378979,23.764186462365775,216.0546118160956,188.0475325066017,664428,1757.76001,224.149994,353.75
2020-12-30,18.480833331120497,23.761071425726353,22.003662092262953,208.05258915624017,200.0505664963848,761230,1736.25,221.679993,353.399994
2020-12-31,12.320555554080332,27.281230155463593,20.683602568611487,204.0515778263125,184.04652117667402,725009,1752.640015,222.419998,337.320007
2021-01-01,7.040317459474475,19.36087301355481,14.082414939885762,164.04146452703554,148.03741920732475,533018,NA,NA,NA
2021-01-02,13.20059523651464,19.36087301355481,16.72297899242289,160.04045319710784,160.04045319710784,626359,NA,NA,NA
2021-01-03,18.480833331120497,19.36087301355481,19.80356288617718,180.0455098467463,172.04348718689093,532796,NA,NA,NA
